T1,ET,T2,T3,RTT,RTF,Cost,BytesUp1,BytesDown1,BytesDown2,BytesPerSecUp1,BytesPerSecDown1,BytesPerSecDown2,T4,CL,FRTT,FCL,Pipeline,Application,Device
.789385000,6.261782404,3.491353975,.427104000,7.478271404,NA,.0000139149,431512,6228,NA,546643.2729276588,14581.9285232636,NA,NA,1.216489000,7.478271404,1.216489000,Edge-Only,Aeneas,192.168.1.182
.934415000,6.087798330,3.484091430,.412436000,7.434649330,NA,.0000135283,421424,6228,NA,451003.0339838294,15100.5246874666,NA,NA,1.346851000,7.434649330,1.346851000,Edge-Only,Aeneas,192.168.1.182
1.010351000,6.146392742,3.480869697,.389927000,7.546670742,NA,.0000136585,434396,6228,NA,429945.6327553493,15972.2204412620,NA,NA,1.400278000,7.546670742,1.400278000,Edge-Only,Aeneas,192.168.1.182
.857383000,6.198508773,3.482252675,.417924000,7.473815773,NA,.0000137743,431480,6228,NA,503252.3388030786,14902.2310276509,NA,NA,1.275307000,7.473815773,1.275307000,Edge-Only,Aeneas,192.168.1.182
1.197189000,6.081328413,3.523415062,.464493000,7.743010413,NA,.0000135139,421424,6228,NA,352011.2530268821,13408.1676150124,NA,NA,1.661682000,7.743010413,1.661682000,Edge-Only,Aeneas,192.168.1.182
.862517000,6.127624872,3.526486385,.402101000,7.392242872,NA,.0000136168,434416,6228,NA,503660.7974103698,15488.6458874760,NA,NA,1.264618000,7.392242872,1.264618000,Edge-Only,Aeneas,192.168.1.182
.987341000,6.213319800,3.488071543,.444573000,7.645233800,NA,.0000138072,431512,6228,NA,437044.5469194533,14008.9479118165,NA,NA,1.431914000,7.645233800,1.431914000,Edge-Only,Aeneas,192.168.1.182
.989067000,6.108182206,3.504019171,.395265000,7.492514206,NA,.0000135736,421424,6228,NA,426082.3584246567,15756.5177792114,NA,NA,1.384332000,7.492514206,1.384332000,Edge-Only,Aeneas,192.168.1.182
T1,ET,T2,T3,RTT,RTF,Cost,BytesUp1,BytesDown1,BytesDown2,BytesPerSecUp1,BytesPerSecDown1,BytesPerSecDown2,T4,CL,FRTT,FCL,Pipeline,Application,Device
.897508000,10.373936660,4.470649132,.343820000,11.615264660,NA,.0000230529,434396,6228,NA,484002.3710095063,18114.1294863591,NA,NA,1.241328000,11.615264660,1.241328000,Edge-Only,Aeneas,192.168.1.168
.776054000,7.238050687,3.677940323,.475929000,8.490033687,NA,.0000160843,431492,6228,NA,556007.7004950686,13085.9855146460,NA,NA,1.251983000,8.490033687,1.251983000,Edge-Only,Aeneas,192.168.1.168
.800960000,7.056520179,3.709605442,.456512000,8.313992179,NA,.0000156809,421444,6228,NA,526173.5916899720,13642.5767559231,NA,NA,1.257472000,8.313992179,1.257472000,Edge-Only,Aeneas,192.168.1.168
1.009224000,7.142291584,3.697139737,.410818000,8.562333584,NA,.0000158716,434396,6228,NA,430425.7528556593,15159.9978579322,NA,NA,1.420042000,8.562333584,1.420042000,Edge-Only,Aeneas,192.168.1.168
.891869000,7.225559044,3.707189623,.412497000,8.529925044,NA,.0000160566,431480,6228,NA,483793.0234148737,15098.2916239390,NA,NA,1.304366000,8.529925044,1.304366000,Edge-Only,Aeneas,192.168.1.168
1.231018000,7.090932626,3.689352440,.405318000,8.727268626,NA,.0000157574,421424,6228,NA,342337.8049711702,15365.7128476899,NA,NA,1.636336000,8.727268626,1.636336000,Edge-Only,Aeneas,192.168.1.168
.945753000,7.131315869,3.734444613,.402359000,8.479427869,NA,.0000158472,434416,6228,NA,459333.4623310737,15478.7142825188,NA,NA,1.348112000,8.479427869,1.348112000,Edge-Only,Aeneas,192.168.1.168
.814363000,7.237015953,3.690107956,.402641000,8.454019953,NA,.0000160820,431492,6228,NA,529852.1666627781,15467.8733661003,NA,NA,1.217004000,8.454019953,1.217004000,Edge-Only,Aeneas,192.168.1.168
.824750000,7.054771596,3.678273810,.389692000,8.269213596,NA,.0000156771,421424,6228,NA,510971.8096392846,15981.8523346642,NA,NA,1.214442000,8.269213596,1.214442000,Edge-Only,Aeneas,192.168.1.168
.901132000,7.090371432,3.681912642,.502885000,8.494388432,NA,.0000157562,434416,6228,NA,482078.0973264738,12384.5411972916,NA,NA,1.404017000,8.494388432,1.404017000,Edge-Only,Aeneas,192.168.1.168
.795918000,7.184520493,3.684751583,.526998000,8.507436493,NA,.0000159654,431512,6228,NA,542156.3527901115,11817.8816617899,NA,NA,1.322916000,8.507436493,1.322916000,Edge-Only,Aeneas,192.168.1.168
1.152979000,7.100139757,3.680645306,.456221000,8.709339757,NA,.0000157779,421444,6228,NA,365526.1717689567,13651.2786566159,NA,NA,1.609200000,8.709339757,1.609200000,Edge-Only,Aeneas,192.168.1.168
.870067000,7.149830392,3.710599185,.416979000,8.436876392,NA,.0000158883,434396,6228,NA,499267.2978058011,14936.0039714230,NA,NA,1.287046000,8.436876392,1.287046000,Edge-Only,Aeneas,192.168.1.168
.861506000,7.229033346,3.720317721,.541439000,8.631978346,NA,.0000160643,431480,6228,NA,500843.8710815711,11502.6808190765,NA,NA,1.402945000,8.631978346,1.402945000,Edge-Only,Aeneas,192.168.1.168
.836908000,7.101036002,3.696594948,.421151000,8.359095002,NA,.0000157799,421444,6228,NA,503572.6746548007,14788.0451429534,NA,NA,1.258059000,8.359095002,1.258059000,Edge-Only,Aeneas,192.168.1.168
.822780000,7.235875387,3.700089198,.499284000,8.557939387,NA,.0000160795,434396,6228,NA,527961.3019276112,12473.8625712019,NA,NA,1.322064000,8.557939387,1.322064000,Edge-Only,Aeneas,192.168.1.168
.831122000,7.160604076,3.724551705,.359247000,8.350973076,NA,.0000159122,431480,6228,NA,519153.6260621184,17336.2616806820,NA,NA,1.190369000,8.350973076,1.190369000,Edge-Only,Aeneas,192.168.1.168
.910084000,7.078286974,3.709225235,.436379000,8.424749974,NA,.0000157293,421464,6228,NA,463104.5046391322,14271.9975067544,NA,NA,1.346463000,8.424749974,1.346463000,Edge-Only,Aeneas,192.168.1.168
.800936000,7.093746620,3.710045855,.335758000,8.230440620,NA,.0000157637,434416,6228,NA,542385.4090713864,18549.0740354660,NA,NA,1.136694000,8.230440620,1.136694000,Edge-Only,Aeneas,192.168.1.168
.877375000,7.241292230,3.671880256,.433772000,8.552439230,NA,.0000160915,431500,6228,NA,491807.9498504060,14357.7732080447,NA,NA,1.311147000,8.552439230,1.311147000,Edge-Only,Aeneas,192.168.1.168
1.059705000,7.091816683,3.706446243,.628511000,8.780032683,NA,.0000157594,421424,6228,NA,397680.4865505022,9909.1344463342,NA,NA,1.688216000,8.780032683,1.688216000,Edge-Only,Aeneas,192.168.1.168
.951795000,7.083837409,3.694894282,.425756000,8.461388409,NA,.0000157417,434416,6228,NA,456417.6109351278,14628.0968442018,NA,NA,1.377551000,8.461388409,1.377551000,Edge-Only,Aeneas,192.168.1.168
.958565000,7.289169385,3.717835756,.404728000,8.652462385,NA,.0000161979,431480,6228,NA,450131.1856785924,15388.1125101302,NA,NA,1.363293000,8.652462385,1.363293000,Edge-Only,Aeneas,192.168.1.168
.846545000,7.071760451,3.681330927,.436525000,8.354830451,NA,.0000157148,421444,6228,NA,497840.0439433225,14267.2240994215,NA,NA,1.283070000,8.354830451,1.283070000,Edge-Only,Aeneas,192.168.1.168
1.089796000,7.140317012,3.715653739,.519627000,8.749740012,NA,.0000158672,434416,6228,NA,398621.3933616933,11985.5203828900,NA,NA,1.609423000,8.749740012,1.609423000,Edge-Only,Aeneas,192.168.1.168
.838023000,7.273634637,3.679406512,.542606000,8.654263637,NA,.0000161634,431492,6228,NA,514892.7893387174,11477.9416372100,NA,NA,1.380629000,8.654263637,1.380629000,Edge-Only,Aeneas,192.168.1.168
.853526000,7.105715036,3.726691640,.417072000,8.376313036,NA,.0000157903,421444,6228,NA,493768.2038977137,14932.6734952238,NA,NA,1.270598000,8.376313036,1.270598000,Edge-Only,Aeneas,192.168.1.168
.839890000,7.104567959,3.737031629,.533875000,8.478332959,NA,.0000157877,434396,6228,NA,517205.8245722654,11665.6520721142,NA,NA,1.373765000,8.478332959,1.373765000,Edge-Only,Aeneas,192.168.1.168
1.045851000,7.174143628,3.696339064,.463373000,8.683367628,NA,.0000159423,431480,6228,NA,412563.5487273043,13440.5759506919,NA,NA,1.509224000,8.683367628,1.509224000,Edge-Only,Aeneas,192.168.1.168
1.138668000,7.092846156,3.691793311,.569465000,8.800979156,NA,.0000157617,421444,6228,NA,370120.1755033073,10936.5808258628,NA,NA,1.708133000,8.800979156,1.708133000,Edge-Only,Aeneas,192.168.1.168
T1,ET,T2,T3,RTT,RTF,Cost,BytesUp1,BytesDown1,BytesDown2,BytesPerSecUp1,BytesPerSecDown1,BytesPerSecDown2,T4,CL,FRTT,FCL,Pipeline,Application,Device
1.280509000,11.286427299,4.352525680,.603226000,13.170162299,NA,.0000250806,434416,6228,NA,339252.5940856331,10324.4886659394,NA,NA,1.883735000,13.170162299,1.883735000,Edge-Only,Aeneas,192.168.1.224
1.195141000,7.892456692,3.434724318,.736561000,9.824158692,NA,.0000175386,431480,6228,NA,361028.5313615715,8455.5114919198,NA,NA,1.931702000,9.824158692,1.931702000,Edge-Only,Aeneas,192.168.1.224
1.079612000,7.769738260,3.380136381,.505681000,9.355031260,NA,.0000172659,421444,6228,NA,390366.1685864921,12316.0648709364,NA,NA,1.585293000,9.355031260,1.585293000,Edge-Only,Aeneas,192.168.1.224
1.053917000,7.828472656,3.433957789,.798869000,9.681258656,NA,.0000173964,434416,6228,NA,412191.8519200278,7796.0216255731,NA,NA,1.852786000,9.681258656,1.852786000,Edge-Only,Aeneas,192.168.1.224
1.076680000,7.948166674,3.406122255,.757167000,9.782013674,NA,.0000176624,431492,6228,NA,400761.6004755359,8225.3980957965,NA,NA,1.833847000,9.782013674,1.833847000,Edge-Only,Aeneas,192.168.1.224
1.286662000,7.838049862,3.369952532,.457127000,9.581838862,NA,.0000174177,421444,6228,NA,327548.3382582216,13624.2225902210,NA,NA,1.743789000,9.581838862,1.743789000,Edge-Only,Aeneas,192.168.1.224
1.105560000,7.859738717,3.361605729,.524009000,9.489307717,NA,.0000174659,434396,6228,NA,392919.4254495459,11885.2920465106,NA,NA,1.629569000,9.489307717,1.629569000,Edge-Only,Aeneas,192.168.1.224
1.244920000,7.901700983,3.460858948,.552477000,9.699097983,NA,.0000175591,431480,6228,NA,346592.5521318638,11272.8674677859,NA,NA,1.797397000,9.699097983,1.797397000,Edge-Only,Aeneas,192.168.1.224
1.054645000,7.769069414,3.397897710,1.101258000,9.924972414,NA,.0000172644,421424,6248,NA,399588.4871212588,5673.5115658637,NA,NA,2.155903000,9.924972414,2.155903000,Edge-Only,Aeneas,192.168.1.224
1.163255000,7.837934710,3.387473414,.562109000,9.563298710,NA,.0000174174,434416,6228,NA,373448.6419572664,11079.7016237064,NA,NA,1.725364000,9.563298710,1.725364000,Edge-Only,Aeneas,192.168.1.224
1.013425000,7.856903836,3.390228707,.528815000,9.399143836,NA,.0000174596,431480,6228,NA,425764.1167328613,11777.2756067811,NA,NA,1.542240000,9.399143836,1.542240000,Edge-Only,Aeneas,192.168.1.224
1.067487000,7.820688268,3.433151925,.621875000,9.510050268,NA,.0000173791,421424,6228,NA,394781.3884384540,10014.8743718592,NA,NA,1.689362000,9.510050268,1.689362000,Edge-Only,Aeneas,192.168.1.224
1.046459000,7.816457272,3.382513403,.622502000,9.485418272,NA,.0000173697,434416,6228,NA,415129.4986234529,10004.7871332140,NA,NA,1.668961000,9.485418272,1.668961000,Edge-Only,Aeneas,192.168.1.224
1.017669000,8.278597943,3.444806080,.450733000,9.746999943,NA,.0000183967,431492,6228,NA,424000.3380273939,13817.4928394415,NA,NA,1.468402000,9.746999943,1.468402000,Edge-Only,Aeneas,192.168.1.224
1.148063000,7.801443164,3.427599050,.499392000,9.448898164,NA,.0000173363,421424,6228,NA,367073.9323538865,12471.1649365628,NA,NA,1.647455000,9.448898164,1.647455000,Edge-Only,Aeneas,192.168.1.224
1.151064000,7.904144014,3.366411244,.463978000,9.519186014,NA,.0000175645,434416,6228,NA,377403.8628607966,13423.0502308299,NA,NA,1.615042000,9.519186014,1.615042000,Edge-Only,Aeneas,192.168.1.224
1.124336000,7.852102153,3.385229655,.463319000,9.439757153,NA,.0000174489,431480,6228,NA,383764.2839862816,13442.1424547665,NA,NA,1.587655000,9.439757153,1.587655000,Edge-Only,Aeneas,192.168.1.224
1.057745000,7.780576770,3.385291156,.453833000,9.292154770,NA,.0000172899,421424,6228,NA,398417.3879337647,13723.1096019901,NA,NA,1.511578000,9.292154770,1.511578000,Edge-Only,Aeneas,192.168.1.224
1.308692000,7.809906951,3.455711408,.462824000,9.581422951,NA,.0000173551,434396,6228,NA,331931.4246591252,13456.5191087756,NA,NA,1.771516000,9.581422951,1.771516000,Edge-Only,Aeneas,192.168.1.224
1.035754000,7.882609317,3.397033489,.458637000,9.377000317,NA,.0000175167,431480,6228,NA,416585.4054147992,13579.3666886884,NA,NA,1.494391000,9.377000317,1.494391000,Edge-Only,Aeneas,192.168.1.224
1.082522000,7.852698000,3.426021915,.476553000,9.411773000,NA,.0000174502,421444,6228,NA,389316.7991043138,13068.8506839742,NA,NA,1.559075000,9.411773000,1.559075000,Edge-Only,Aeneas,192.168.1.224
1.054242000,7.874828992,3.423127125,.472985000,9.402055992,NA,.0000174994,434416,6228,NA,412064.7820898806,13167.4365994693,NA,NA,1.527227000,9.402055992,1.527227000,Edge-Only,Aeneas,192.168.1.224
1.041558000,7.986611109,3.416608442,.543811000,9.571980109,NA,.0000177478,431492,6228,NA,414275.5372240432,11452.5083163084,NA,NA,1.585369000,9.571980109,1.585369000,Edge-Only,Aeneas,192.168.1.224
1.148411000,7.870088707,3.393548206,.533820000,9.552319707,NA,.0000174889,421424,6228,NA,366962.6988943853,11666.8539957288,NA,NA,1.682231000,9.552319707,1.682231000,Edge-Only,Aeneas,192.168.1.224
.967071000,7.880043910,3.434660440,.506833000,9.353947910,NA,.0000175110,434396,6228,NA,449187.2882135851,12288.0712187249,NA,NA,1.473904000,9.353947910,1.473904000,Edge-Only,Aeneas,192.168.1.224
1.094783000,7.960468800,3.413791499,.483008000,9.538259800,NA,.0000176897,431480,6228,NA,394123.7669930936,12894.1963694183,NA,NA,1.577791000,9.538259800,1.577791000,Edge-Only,Aeneas,192.168.1.224
1.088873000,8.143849244,3.385537115,.474407000,9.707129244,NA,.0000180972,421444,6228,NA,387046.0558761214,13127.9681792216,NA,NA,1.563280000,9.707129244,1.563280000,Edge-Only,Aeneas,192.168.1.224
1.038843000,7.823437183,3.392485674,.470246000,9.332526183,NA,.0000173852,434396,6228,NA,418153.6574824107,13244.1317948478,NA,NA,1.509089000,9.332526183,1.509089000,Edge-Only,Aeneas,192.168.1.224
1.105748000,7.958234007,3.360417087,.486904000,9.550886007,NA,.0000176847,431500,6228,NA,390233.5794412470,12791.0224602796,NA,NA,1.592652000,9.550886007,1.592652000,Edge-Only,Aeneas,192.168.1.224
1.020717000,7.764421739,3.392082483,.495778000,9.280916739,NA,.0000172540,421424,6228,NA,412870.5605961299,12562.0741541577,NA,NA,1.516495000,9.280916739,1.516495000,Edge-Only,Aeneas,192.168.1.224
