T1,ET,T2,T3,RTT,RTF,Cost,BytesUp1,BytesDown1,BytesDown2,BytesPerSecUp1,BytesPerSecDown1,BytesPerSecDown2,T4,CL,FRTT,FCL,Pipeline,Application,Device
.419649000,38.563606245,3.510758882,1.008094000,39.991349245,NA,.0000856960,187032,2805280,NA,445686.7525003038,2782756.3699416919,NA,NA,1.427743000,39.991349245,1.427743000,Edge-Only,YOLO,192.168.1.182
.363808000,31.629298767,3.505458212,.454476000,32.447582767,NA,.0000702866,39708,346920,NA,109145.4833318673,763340.6384495550,NA,NA,.818284000,32.447582767,.818284000,Edge-Only,YOLO,192.168.1.182
.504624000,33.721619743,3.537177745,.688905000,34.915148743,NA,.0000749361,228536,1986192,NA,452883.7312533688,2883114.5078058658,NA,NA,1.193529000,34.915148743,1.193529000,Edge-Only,YOLO,192.168.1.182
.383723000,35.586328815,3.516173137,.846820000,36.816871815,NA,.0000790799,187032,2805240,NA,487414.0981906218,3312675.6571644505,NA,NA,1.230543000,36.816871815,1.230543000,Edge-Only,YOLO,192.168.1.182
.366232000,31.569604241,3.505368280,.438959000,32.374795241,NA,.0000701539,39708,346860,NA,108423.0760829201,790187.6940670996,NA,NA,.805191000,32.374795241,.805191000,Edge-Only,YOLO,192.168.1.182
.412084000,33.767329672,3.530202398,1.156594000,35.336007672,NA,.0000750377,228536,1986192,NA,554585.9582026965,1717276.7626323498,NA,NA,1.568678000,35.336007672,1.568678000,Edge-Only,YOLO,192.168.1.182
.396808000,35.642035404,3.486800431,.770071000,36.808914404,NA,.0000792037,187032,2805240,NA,471341.3036027499,3642832.9335866433,NA,NA,1.166879000,36.808914404,1.166879000,Edge-Only,YOLO,192.168.1.182
T1,ET,T2,T3,RTT,RTF,Cost,BytesUp1,BytesDown1,BytesDown2,BytesPerSecUp1,BytesPerSecDown1,BytesPerSecDown2,T4,CL,FRTT,FCL,Pipeline,Application,Device
.432544000,39.001970673,4.841451428,.449819000,39.884333673,NA,.0000866701,39708,346880,NA,91801.0653251461,771154.6199693654,NA,NA,.882363000,39.884333673,.882363000,Edge-Only,YOLO,192.168.1.168
.461084000,39.217438028,3.716512008,.737410000,40.415932028,NA,.0000871489,228536,1986252,NA,495649.3827588899,2693551.7554684639,NA,NA,1.198494000,40.415932028,1.198494000,Edge-Only,YOLO,192.168.1.168
.405413000,41.149507813,3.688933172,.947122000,42.502042813,NA,.0000914424,187032,2805260,NA,461336.9576209939,2961878.1952061086,NA,NA,1.352535000,42.502042813,1.352535000,Edge-Only,YOLO,192.168.1.168
.407299000,37.284495451,3.674365798,.446271000,38.138065451,NA,.0000828536,39708,346880,NA,97491.0323865268,777285.5507079778,NA,NA,.853570000,38.138065451,.853570000,Edge-Only,YOLO,192.168.1.168
.492945000,39.723193285,3.716173380,.783044000,40.999182285,NA,.0000882728,228536,1986232,NA,463613.5877227682,2536552.2243960748,NA,NA,1.275989000,40.999182285,1.275989000,Edge-Only,YOLO,192.168.1.168
.552463000,41.061632914,3.697297892,2.587492000,44.201587914,NA,.0000912471,187032,2805280,NA,338542.1286131378,1084169.5355966317,NA,NA,3.139955000,44.201587914,3.139955000,Edge-Only,YOLO,192.168.1.168
.384384000,36.795008596,3.715219616,.438646000,37.618038596,NA,.0000817658,39708,346880,NA,103302.9470529470,790797.1348194215,NA,NA,.823030000,37.618038596,.823030000,Edge-Only,YOLO,192.168.1.168
.610450000,39.515615647,3.700763732,.717334000,40.843399647,NA,.0000878116,228536,1986192,NA,374373.0035219919,2768852.4453044188,NA,NA,1.327784000,40.843399647,1.327784000,Edge-Only,YOLO,192.168.1.168
.436299000,41.067256580,3.741545912,.741754000,42.245309580,NA,.0000912596,187032,2805320,NA,428678.4980025166,3782008.5904491246,NA,NA,1.178053000,42.245309580,1.178053000,Edge-Only,YOLO,192.168.1.168
